city_name,temperature,atmospheric_pressure,humidity,wind_speed,clouds,precipitation,current_luminosity,sunrise,sunset,creation_date
Braga,22,1013,88,2,0,0,LOW_LIGHT,"2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 19:48:39.000000"
Braga,20,1013,88,0,0,0,DARK,"2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 20:48:39.000000"
Braga,19,1013,93,0,0,0,DARK,"2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 21:48:40.000000"
Braga,19,1014,93,2,0,0,DARK,"2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 22:48:39.000000"
Braga,19,1014,88,4,0,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-16 23:48:39.000000"
Braga,18,1014,93,1,0,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 00:48:39.000000"
Braga,17,1014,100,1,9,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 01:48:48.000000"
Braga,17,1014,100,1,40,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 02:48:39.000000"
Braga,17,1014,100,2,75,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 03:48:40.000000"
Braga,17,1014,100,1,75,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 05:48:39.000000"
Braga,17,1014,100,1,90,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 06:48:39.000000"
Braga,18,1015,100,1,90,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 07:48:39.000000"
Braga,18,1015,100,1,75,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 08:48:39.000000"
Braga,19,1015,88,1,75,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 09:48:39.000000"
Braga,21,1016,82,2,40,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 10:48:39.000000"
Braga,23,1016,78,3,40,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 11:48:39.000000"
Braga,26,1016,63,1,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 12:48:39.000000"
Braga,26,1016,69,4,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 13:48:39.000000"
Braga,27,1016,69,5,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 14:48:39.000000"
Braga,26,1016,73,6,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 15:48:39.000000"
Braga,26,1015,68,5,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 16:48:42.000000"
Braga,25,1015,73,5,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 17:48:39.000000"
Braga,24,1015,77,7,0,0,LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 18:48:40.000000"
Braga,21,1015,82,6,0,0,LOW_LIGHT,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 19:48:39.000000"
Braga,19,1016,88,5,0,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 20:48:39.000000"
Braga,19,1017,93,3,0,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 21:48:42.000000"
Braga,18,1017,93,1,0,0,DARK,"2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 22:48:39.000000"
Braga,17,1017,100,1,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-17 23:48:39.000000"
Braga,16,1017,93,1,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 00:48:39.000000"
Braga,16,1017,93,2,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 01:48:39.000000"
Braga,15,1017,100,1,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 02:48:39.000000"
Braga,14,1017,100,1,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 03:48:39.000000"
Braga,14,1017,100,0,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 04:48:39.000000"
Braga,14,1017,100,1,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 05:48:39.000000"
Braga,15,1017,100,1,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 06:48:39.000000"
Braga,17,1017,100,2,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 07:48:39.000000"
Braga,20,1017,77,1,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 08:48:39.000000"
Braga,21,1017,77,2,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 09:48:39.000000"
Braga,23,1017,68,4,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 10:48:39.000000"
Braga,25,1017,60,4,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 11:48:39.000000"
Braga,27,1017,57,4,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 12:48:39.000000"
Braga,28,1017,69,5,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 13:48:39.000000"
Braga,28,1016,69,7,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 14:48:39.000000"
Braga,28,1016,73,8,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 15:48:39.000000"
Braga,28,1016,78,6,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 16:48:39.000000"
Braga,27,1015,83,4,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 17:48:39.000000"
Braga,25,1015,82,5,0,0,LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 18:48:39.000000"
Braga,24,1015,88,5,0,0,LOW_LIGHT,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 19:48:39.000000"
Braga,18,1015,93,4,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 20:48:39.000000"
Braga,20,1015,93,4,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 21:48:39.000000"
Braga,19,1015,100,0,0,0,DARK,"2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 22:48:39.000000"
Braga,18,1015,100,1,0,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-18 23:48:39.000000"
Braga,18,1015,100,1,0,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 00:48:39.000000"
Braga,17,1015,100,2,0,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 01:48:42.000000"
Braga,17,1015,100,2,40,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 02:48:39.000000"
Braga,16,1014,100,3,90,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 03:48:39.000000"
Braga,15,1014,100,0,90,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 04:48:39.000000"
Braga,15,1014,100,0,90,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 05:48:39.000000"
Braga,16,1015,100,0,90,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 06:48:39.000000"
Braga,18,1015,100,1,90,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 07:48:39.000000"
Braga,20,1015,100,1,90,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 08:48:44.000000"
Braga,23,1015,100,1,90,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 09:48:40.000000"
Braga,25,1015,93,2,20,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 10:48:39.000000"
Braga,27,1015,88,3,0,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 11:48:39.000000"
Braga,28,1015,77,4,0,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 12:48:39.000000"
Braga,27,1015,77,5,0,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 13:48:39.000000"
Braga,28,1015,82,6,0,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 14:48:39.000000"
Braga,27,1015,82,6,20,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 15:48:39.000000"
Braga,26,1015,100,6,75,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 16:48:39.000000"
Braga,24,1014,100,5,75,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 17:48:39.000000"
Braga,24,1014,100,5,40,0,LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 18:48:39.000000"
Braga,20,1014,93,4,20,0,LOW_LIGHT,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 19:48:39.000000"
Braga,18,1015,100,3,75,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 20:48:39.000000"
Braga,19,1015,100,3,75,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 21:48:39.000000"
Braga,17,1016,100,4,75,0,DARK,"2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 22:48:39.000000"
Braga,17,1016,100,5,75,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-19 23:48:39.000000"
Braga,17,1016,100,5,75,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 00:48:39.000000"
Braga,16,1016,100,5,90,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 01:48:42.000000"
Braga,16,1016,100,3,90,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 02:48:39.000000"
Braga,16,1016,100,4,90,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 03:48:39.000000"
Braga,15,1016,100,4,75,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 04:48:39.000000"
Braga,15,1016,93,2,75,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 05:48:39.000000"
Braga,16,1016,100,3,75,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 06:48:44.000000"
Braga,19,1017,88,3,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 07:48:39.000000"
Braga,21,1017,83,3,40,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 08:48:39.000000"
Braga,20,1017,78,3,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 09:48:39.000000"
Braga,23,1018,78,3,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 10:48:39.000000"
Braga,25,1018,78,4,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 11:48:39.000000"
Braga,26,1018,65,2,9,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 12:48:39.000000"
Braga,26,1018,88,5,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 13:48:39.000000"
Braga,26,1018,83,6,0,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 14:48:39.000000"
Braga,25,1018,78,6,0,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 15:48:39.000000"
Braga,25,1018,77,6,0,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 16:48:39.000000"
Braga,23,1018,82,6,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 17:48:39.000000"
Braga,22,1018,88,7,20,0,LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 18:48:39.000000"
Braga,20,1018,93,5,20,0,LOW_LIGHT,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 19:48:39.000000"
Braga,17,1019,88,4,0,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 20:48:39.000000"
Braga,18,1019,93,4,0,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 21:48:39.000000"
Braga,16,1019,100,2,0,0,DARK,"2019-07-20 05:16:32.000000","2019-07-20 20:03:12.000000","2019-07-20 22:48:39.000000"
Braga,16,1019,100,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-20 23:48:39.000000"
Braga,16,1019,100,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 00:48:39.000000"
Braga,16,1019,100,0,12,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 01:48:39.000000"
Braga,15,1019,100,1,12,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 02:48:39.000000"
Braga,15,1019,100,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 03:48:39.000000"
Braga,14,1019,100,1,7,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 04:48:39.000000"
Braga,14,1019,100,1,7,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 05:48:39.000000"
Braga,15,1019,100,1,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 06:48:39.000000"
Braga,17,1020,93,1,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 07:48:39.000000"
Braga,20,1020,82,1,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 08:48:39.000000"
Braga,21,1019,83,1,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 09:48:39.000000"
Braga,24,1019,78,2,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 10:48:39.000000"
Braga,25,1019,77,4,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 11:48:39.000000"
Braga,28,1019,55,2,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 12:48:39.000000"
Braga,29,1019,73,4,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 13:48:39.000000"
Braga,30,1019,69,6,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 14:48:40.000000"
Braga,29,1018,69,4,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 15:48:39.000000"
Braga,29,1018,73,4,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 16:48:39.000000"
Braga,27,1018,69,5,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 17:48:39.000000"
Braga,26,1017,73,4,0,0,LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 18:48:39.000000"
Braga,20,1017,77,4,0,0,LOW_LIGHT,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 19:48:39.000000"
Braga,18,1017,88,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 20:48:41.000000"
Braga,21,1018,88,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 21:48:39.000000"
Braga,20,1018,100,1,0,0,DARK,"2019-07-21 05:17:25.000000","2019-07-21 20:02:26.000000","2019-07-21 22:48:39.000000"
Braga,19,1018,88,2,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-21 23:48:39.000000"
Braga,18,1018,100,2,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 00:48:39.000000"
Braga,18,1018,93,3,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 01:48:39.000000"
Braga,17,1017,93,3,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 02:48:39.000000"
Braga,17,1017,93,2,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 03:48:39.000000"
Braga,17,1017,100,0,0,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 04:48:39.000000"
Braga,16,1017,100,0,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 05:48:39.000000"
Braga,17,1017,100,1,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 06:48:41.000000"
Braga,19,1018,93,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 07:48:39.000000"
Braga,22,1018,88,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 08:48:39.000000"
Braga,24,1018,82,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 09:48:40.000000"
Braga,25,1018,82,3,20,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 10:48:39.000000"
Braga,28,1018,88,3,20,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 11:48:39.000000"
Braga,30,1017,83,2,20,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 12:48:39.000000"
Braga,31,1017,78,2,20,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 13:48:39.000000"
Braga,31,1017,73,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 14:48:39.000000"
Braga,31,1016,73,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 15:48:39.000000"
Braga,28,1016,78,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 16:48:39.000000"
Braga,27,1016,88,2,0,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 17:48:39.000000"
Braga,26,1016,93,2,20,0,LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 18:48:39.000000"
Braga,23,1016,93,1,20,0,LOW_LIGHT,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 19:48:39.000000"
Braga,18,1016,100,1,75,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 20:48:39.000000"
Braga,20,1016,100,1,90,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 21:48:39.000000"
Braga,19,1017,100,1,75,0,DARK,"2019-07-22 05:18:18.000000","2019-07-22 20:01:38.000000","2019-07-22 22:48:39.000000"
Braga,18,1016,100,3,75,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 00:48:39.000000"
Braga,18,1016,100,3,90,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 01:48:39.000000"
Braga,18,1015,100,3,75,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 02:48:39.000000"
Braga,17,1015,100,5,90,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 03:48:39.000000"
Braga,17,1015,100,0,90,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 04:48:39.000000"
Braga,17,1016,100,1,90,0,LOW_LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 05:48:39.000000"
Braga,17,1015,100,0,90,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 06:48:39.000000"
Braga,17,1016,100,2,90,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 07:48:39.000000"
Braga,18,1016,100,2,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 08:48:39.000000"
Braga,19,1017,100,1,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 09:48:39.000000"
Braga,21,1017,100,0,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 10:48:39.000000"
Braga,23,1017,94,0,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 11:48:39.000000"
Braga,25,1017,94,2,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 12:48:39.000000"
Braga,26,1017,94,3,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 13:48:39.000000"
Braga,24,1017,94,4,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 14:48:39.000000"
Braga,24,1017,88,4,75,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 15:48:39.000000"
Braga,23,1017,88,2,20,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 16:48:43.000000"
Braga,23,1016,88,4,20,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 17:48:39.000000"
Braga,23,1017,88,3,40,0,LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 18:48:39.000000"
Braga,20,1016,93,1,20,0,LOW_LIGHT,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 19:48:39.000000"
Braga,18,1016,93,1,0,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 20:48:39.000000"
Braga,19,1017,100,0,0,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 21:48:39.000000"
Braga,17,1017,100,1,75,0,DARK,"2019-07-23 05:19:13.000000","2019-07-23 20:00:49.000000","2019-07-23 22:48:39.000000"
Braga,16,1017,100,0,75,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-23 23:48:39.000000"
Braga,16,1017,100,0,75,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 00:48:39.000000"
Braga,16,1016,100,0,75,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 01:48:39.000000"
Braga,16,1016,100,0,75,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 02:48:39.000000"
Braga,15,1015,100,0,75,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 03:48:39.000000"
Braga,15,1015,100,2,40,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 04:48:39.000000"
Braga,15,1015,100,1,90,0,LOW_LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 05:48:39.000000"
Braga,15,1015,100,1,90,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 06:48:39.000000"
Braga,16,1015,100,2,90,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 07:48:39.000000"
Braga,18,1015,93,2,75,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 08:48:38.000000"
Braga,21,1015,88,2,40,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 09:48:39.000000"
Braga,22,1015,93,3,90,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 10:48:39.000000"
Braga,23,1016,88,2,90,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 11:48:39.000000"
Braga,25,1015,82,2,40,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 12:48:39.000000"
Braga,26,1015,78,2,20,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 13:48:39.000000"
Braga,26,1015,78,2,40,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 14:48:39.000000"
Braga,26,1014,78,2,20,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 15:48:39.000000"
Braga,25,1014,78,2,0,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 16:48:39.000000"
Braga,25,1014,73,2,0,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 17:48:39.000000"
Braga,22,1014,88,3,0,0,LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 18:48:39.000000"
Braga,21,1014,93,2,40,0,LOW_LIGHT,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 19:48:39.000000"
Braga,19,1014,93,2,40,0,DARK,"2019-07-24 05:20:08.000000","2019-07-24 19:59:58.000000","2019-07-24 20:48:39.000000"
