city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date,latitude,longitude,road_num,Distance
Braga,queuing traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Moderate,451,126,2019-10-31 17:47:30.589000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,332,2019-10-31 18:07:30.602000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,queuing traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Moderate,1188,302,2019-10-31 18:07:30.602000,41.5516891,-8.4229209,2,0.24578282165190496
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,238,175,2019-10-31 18:07:30.602000,41.5516408,-8.4183115,2,0.14411231288656456
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,462,196,2019-10-31 18:07:30.602000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,159,2019-10-31 18:07:30.602000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,slow traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Minor,1180,240,2019-10-31 18:27:30.498000,41.5516891,-8.4228981,2,0.24390738211393317
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,50,2019-10-31 18:27:30.498000,41.5489036,-8.4217126,2,0.30765089029534576
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,299,2019-10-31 18:27:30.498000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,388,113,2019-10-31 18:27:30.498000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,260,2019-10-31 18:27:30.498000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,slow traffic,,Avenida João XXI (N103) / Avenida 31 de Janeiro,São Vítor,,Jam,Minor,790,143,2019-10-31 18:27:30.498000,41.552137,-8.415609199999999,2,0.37563359593221357
Braga,queuing traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Moderate,949,354,2019-10-31 18:47:30.564000,41.5516891,-8.4229035,2,0.24435153469528936
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,465,287,2019-10-31 18:47:30.564000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Rua de Diu,Avenida João XXI,,Jam,Major,60,73,2019-10-31 18:47:30.564000,41.5469295,-8.419194000000001,2,0.4967645751723735
Braga,slow traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Minor,559,169,2019-10-31 18:47:30.564000,41.5489573,-8.418294099999999,2,0.3021867619154503
Braga,queuing traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Moderate,216,108,2019-10-31 18:47:30.564000,41.5472473,-8.4179253,2,0.4884298342223083
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,316,396,2019-10-31 18:47:30.564000,41.5516649,-8.4177697,2,0.18882527027961954
Braga,queuing traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Moderate,999,383,2019-10-31 19:07:30.600000,41.5516985,-8.4226969,2,0.22754574532643704
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,368,2019-10-31 19:07:30.600000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,380,2019-10-31 19:07:30.600000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,stationary traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Major,216,168,2019-10-31 19:07:30.600000,41.5472473,-8.4179253,2,0.4884298342223083
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,165,2019-10-31 19:07:30.600000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,316,231,2019-10-31 19:07:30.600000,41.5516649,-8.4177697,2,0.18882527027961954
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,738,248,2019-10-31 19:27:30.875000,41.5516985,-8.4226969,2,0.22754574532643704
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,213,2019-10-31 19:27:30.875000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,444,2019-10-31 19:27:30.875000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,313,2019-10-31 19:47:30.601000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,444,2019-10-31 19:47:30.601000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,141,2019-10-31 20:27:32.245000,41.5523234,-8.4235727,2,0.31608068545016876
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,195,285,2019-11-01 20:47:30.657000,41.5479783,-8.419334800000001,2,0.37965261482296764
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,462,151,2019-11-02 10:47:33.210000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,642,232,2019-11-02 11:07:31.443000,41.5517763,-8.4220452,2,0.17640880227446012
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,506,437,2019-11-02 11:27:31.572000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,370,2019-11-02 11:47:30.621000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,315,282,2019-11-02 11:47:30.621000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,277,2019-11-02 12:07:30.833000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,192,242,2019-11-02 12:07:30.833000,41.5535251,-8.4170925,2,0.3416863653752608
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,271,2019-11-02 12:27:30.615000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,211,2019-11-02 12:27:30.615000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,139,2019-11-02 12:47:30.992000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Avenida da Liberdade (N101),Avenida da Imaculada Conceição (N14),,Jam,Major,433,262,2019-11-03 16:07:32.471000,41.547452500000006,-8.4208234,2,0.4394115803765618
Braga,stationary traffic,,Avenida 31 De Janeiro (N103),N309 (N103),N103,Jam,Major,770,266,2019-11-03 16:07:32.471000,41.5474914,-8.417681199999999,2,0.4710936737675411
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Moderate,650,266,2019-11-04 08:07:32.533000,41.547452500000006,-8.4208234,2,0.4394115803765618
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Moderate,684,303,2019-11-04 08:27:31.295000,41.5480614,-8.4191886,2,0.372528464584746
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,609,256,2019-11-04 08:47:30.573000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,324,2019-11-04 09:07:30.627000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,462,117,2019-11-04 09:27:30.500000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,127,2019-11-04 09:27:30.500000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,320,2019-11-04 09:27:30.500000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Rua de Santa Margarida / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Minor,491,147,2019-11-04 10:27:30.556000,41.5518031,-8.417162199999998,2,0.24140183159411036
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,192,200,2019-11-04 11:07:30.543000,41.5535251,-8.4170925,2,0.3416863653752608
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Moderate,396,192,2019-11-04 13:27:30.636000,41.5478066,-8.4196996,2,0.3954714235910075
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,230,2019-11-04 13:47:30.466000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,153,2019-11-04 14:07:30.535000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,155,2019-11-04 14:47:30.586000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,394,138,2019-11-04 15:07:30.767000,41.5517615,-8.4228874,2,0.2443837340756586
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,169,2019-11-04 15:47:30.627000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,234,2019-11-04 15:47:30.627000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,123,2019-11-04 16:07:30.600000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,159,127,2019-11-04 16:07:30.600000,41.553513,-8.4170925,2,0.3407379687332093
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,161,2019-11-04 16:27:30.587000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,66,2019-11-04 17:07:30.692000,41.5489036,-8.4217126,2,0.30765089029534576
Braga,slow traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Minor,675,131,2019-11-04 17:27:30.517000,41.5496265,-8.422053199999999,2,0.2571916409860003
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,265,2019-11-04 17:27:30.517000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,121,2019-11-04 17:27:30.517000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,queuing traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Moderate,302,129,2019-11-04 17:27:30.517000,41.551630100000004,-8.417928,2,0.1751741137028969
Braga,queuing traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Moderate,609,144,2019-11-04 17:27:30.517000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,274,195,2019-11-04 17:47:31.484000,41.5523234,-8.4235727,2,0.31608068545016876
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,64,2019-11-04 17:47:31.484000,41.5489036,-8.4217126,2,0.30765089029534576
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,121,2019-11-04 17:47:31.484000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,462,117,2019-11-04 17:47:31.484000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,350,2019-11-04 17:47:31.484000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Major,949,480,2019-11-04 18:07:30.719000,41.5515604,-8.4232441,2,0.27082628421729876
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,85,2019-11-04 18:07:30.719000,41.5489036,-8.4217126,2,0.30765089029534576
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,182,2019-11-04 18:07:30.719000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Rua Conselheiro Januário (N101),,Jam,Major,154,289,2019-11-04 18:07:30.719000,41.5546395,-8.420718800000001,2,0.3699619703770348
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,111,2019-11-04 18:07:30.719000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Moderate,221,122,2019-11-04 18:07:30.719000,41.5489573,-8.418294099999999,2,0.3021867619154503
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,302,254,2019-11-04 18:07:30.719000,41.551630100000004,-8.417928,2,0.1751741137028969
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,382,2019-11-04 18:07:30.719000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,344,2019-11-04 18:07:30.719000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,465,240,2019-11-04 18:27:30.713000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,queuing traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Moderate,1212,508,2019-11-04 18:27:30.713000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,709,2019-11-04 18:27:30.713000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,135,2019-11-04 18:27:30.713000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida João XXI (N103) / Avenida 31 de Janeiro,Rua de Dom Pedro V / Rua Martins Sarmento,,Jam,Major,267,172,2019-11-04 18:27:30.713000,41.552137,-8.415609199999999,2,0.37563359593221357
Braga,stationary traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Major,1309,807,2019-11-04 18:47:30.875000,41.5517508,-8.4216281,2,0.14233608160491631
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,160,2019-11-04 18:47:30.875000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,345,273,2019-11-04 18:47:30.875000,41.5480614,-8.4191886,2,0.372528464584746
Braga,stationary traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Major,216,197,2019-11-04 18:47:30.875000,41.5472473,-8.4179253,2,0.4884298342223083
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,555,860,2019-11-04 18:47:30.875000,41.5525715,-8.417135400000001,2,0.2740961518593458
Braga,stationary traffic,,Rua da Restauração,Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Major,187,158,2019-11-04 18:47:30.875000,41.550808,-8.414653,2,0.44918267801020295
Braga,stationary traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Major,1096,781,2019-11-04 19:07:30.592000,41.5516891,-8.422924900000002,2,0.24611188064415593
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,119,53,2019-11-04 19:07:30.592000,41.5489828,-8.4215731,2,0.2945360130755978
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,125,2019-11-04 19:07:30.592000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,555,953,2019-11-04 19:07:30.592000,41.5525715,-8.417135400000001,2,0.2740961518593458
Braga,stationary traffic,,Rua Beato Miguel de Carvalho,Largo da Senhora-a-Branca / Rua de São Victor,,Jam,Major,168,102,2019-11-04 19:07:30.592000,41.550808,-8.414653,2,0.44918267801020295
Braga,stationary traffic,,Rua da Restauração,Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Major,187,163,2019-11-04 19:07:30.592000,41.550808,-8.414653,2,0.44918267801020295
Braga,slow traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Minor,1029,156,2019-11-04 19:27:31.170000,41.5515295,-8.4232589,2,0.27178810853095087
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,398,164,2019-11-04 19:27:31.170000,41.55176420000001,-8.422839100000001,2,0.2404911347020665
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Rua Conselheiro Januário (N101),,Jam,Major,154,238,2019-11-04 19:27:31.170000,41.5546395,-8.420718800000001,2,0.3699619703770348
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,730,2019-11-04 19:27:31.170000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,124,2019-11-04 19:27:31.170000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Rua Conselheiro Januário (N101),,Jam,Major,154,240,2019-11-04 19:47:30.953000,41.5546395,-8.420718800000001,2,0.3699619703770348
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,129,2019-11-04 20:27:30.724000,41.5523234,-8.4235727,2,0.31608068545016876
Braga,stationary traffic,,Rua Do Raio Penha (N101),N103 (N101),N101,Jam,Major,185,180,2019-11-04 20:27:30.724000,41.547452500000006,-8.4208234,2,0.4394115803765618
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Moderate,699,288,2019-11-05 08:27:30.420000,41.5479783,-8.419334800000001,2,0.37965261482296764
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,149,2019-11-05 08:47:30.479000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,264,2019-11-05 09:07:30.690000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,428,2019-11-05 09:07:30.690000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,174,2019-11-05 09:27:30.615000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,147,2019-11-05 09:47:30.475000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,148,2019-11-05 10:07:30.477000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,646,223,2019-11-05 10:27:30.525000,41.5512331,-8.4231019,2,0.2584001640039545
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,410,219,2019-11-05 11:07:30.542000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,301,270,2019-11-05 11:07:30.542000,41.5545094,-8.417040199999999,2,0.4285440701491933
Braga,stationary traffic,,Avenida João XXI (N103) / Avenida 31 de Janeiro,Rua de São Victor / Rua da Restauração,,Jam,Major,135,222,2019-11-05 12:27:30.565000,41.5518031,-8.417162199999998,2,0.24140183159411036
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,159,144,2019-11-05 14:27:30.598000,41.553513,-8.4170925,2,0.3407379687332093
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,159,161,2019-11-05 15:27:30.605000,41.553513,-8.4170925,2,0.3407379687332093
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,159,120,2019-11-05 15:47:30.432000,41.553513,-8.4170925,2,0.3407379687332093
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,146,2019-11-05 16:07:30.772000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,410,232,2019-11-05 16:27:30.436000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,227,2019-11-05 16:27:30.436000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,321,2019-11-05 16:47:30.565000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,163,2019-11-05 17:07:30.578000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,394,329,2019-11-05 17:27:30.758000,41.5517615,-8.4228874,2,0.2443837340756586
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,388,230,2019-11-05 17:27:30.758000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,queuing traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Moderate,288,154,2019-11-05 17:27:30.758000,41.5517467,-8.417383500000001,2,0.2221023004392166
Braga,queuing traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Moderate,642,353,2019-11-05 17:47:30.777000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,268,2019-11-05 17:47:30.777000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,388,130,2019-11-05 17:47:30.777000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,139,2019-11-05 17:47:30.777000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,408,2019-11-05 17:47:30.777000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,178,2019-11-05 18:07:30.539000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,686,252,2019-11-05 18:07:30.539000,41.551555,-8.423249499999999,2,0.2712244198931398
Braga,queuing traffic,,Rua do Raio,N101,,Jam,Moderate,119,49,2019-11-05 18:07:30.539000,41.5489828,-8.4215731,2,0.2945360130755978
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,353,2019-11-05 18:07:30.539000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,316,209,2019-11-05 18:07:30.539000,41.5516649,-8.4177697,2,0.18882527027961954
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,609,362,2019-11-05 18:07:30.539000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,119,2019-11-05 18:07:30.539000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Major,650,282,2019-11-05 18:27:30.648000,41.5517803,-8.4215449,2,0.13686284470847263
